"filename","title","source_page","author","license","license_url","download_url","mime","width","height"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0001_2008_05_29_bowie_md564_over_csx_ground_pavement.jpg","File:2008 05 29 - Bowie - MD564 over CSX - Ground pavement marking 1.JPG","https://commons.wikimedia.org/wiki/File%3A2008_05_29_-_Bowie_-_MD564_over_CSX_-_Ground_pavement_marking_1.JPG","Andrew Bossi","CC BY-SA 2.5","https://creativecommons.org/licenses/by-sa/2.5","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/2008_05_29_-_Bowie_-_MD564_over_CSX_-_Ground_pavement_marking_1.JPG/960px-2008_05_29_-_Bowie_-_MD564_over_CSX_-_Ground_pavement_marking_1.JPG","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0002_lane_markings_bramcote_geograph_org_uk_671845.jpg","File:Lane Markings, Bramcote - geograph.org.uk - 671845.jpg","https://commons.wikimedia.org/wiki/File%3ALane_Markings%2C_Bramcote_-_geograph.org.uk_-_671845.jpg","David Lally","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/1/18/Lane_Markings%2C_Bramcote_-_geograph.org.uk_-_671845.jpg","image/jpeg","427","640"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0003_lane_markings_geograph_org_uk_707864.jpg","File:Lane Markings - geograph.org.uk - 707864.jpg","https://commons.wikimedia.org/wiki/File%3ALane_Markings_-_geograph.org.uk_-_707864.jpg","David Lally","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/3/3c/Lane_Markings_-_geograph.org.uk_-_707864.jpg","image/jpeg","427","640"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0004_a52_lane_markings_geograph_org_uk_1065142.jpg","File:A52 Lane Markings - geograph.org.uk - 1065142.jpg","https://commons.wikimedia.org/wiki/File%3AA52_Lane_Markings_-_geograph.org.uk_-_1065142.jpg","David Lally","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/4/4d/A52_Lane_Markings_-_geograph.org.uk_-_1065142.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0005_m_nster_lvm_b_rogeb_ude_2013_5149_51.jpg","File:Münster, LVM, Bürogebäude -- 2013 -- 5149-51.jpg","https://commons.wikimedia.org/wiki/File%3AM%C3%BCnster%2C_LVM%2C_B%C3%BCrogeb%C3%A4ude_--_2013_--_5149-51.jpg","Dietmar Rabich","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/M%C3%BCnster%2C_LVM%2C_B%C3%BCrogeb%C3%A4ude_--_2013_--_5149-51.jpg/960px-M%C3%BCnster%2C_LVM%2C_B%C3%BCrogeb%C3%A4ude_--_2013_--_5149-51.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0006_amboy_california_usa_hist_route_66_2012_5705.jpg","File:Amboy (California, USA), Hist. Route 66 -- 2012 -- 5705.jpg","https://commons.wikimedia.org/wiki/File%3AAmboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_5705.jpg","Dietmar Rabich","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_5705.jpg/960px-Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_5705.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0007_amboy_california_usa_2012_5704.jpg","File:Amboy (California, USA) -- 2012 -- 5704.jpg","https://commons.wikimedia.org/wiki/File%3AAmboy_%28California%2C_USA%29_--_2012_--_5704.jpg","Dietmar Rabich","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Amboy_%28California%2C_USA%29_--_2012_--_5704.jpg/960px-Amboy_%28California%2C_USA%29_--_2012_--_5704.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0008_amboy_california_usa_hist_route_66_2012_1.jpg","File:Amboy (California, USA), Hist. Route 66 -- 2012 -- 1.jpg","https://commons.wikimedia.org/wiki/File%3AAmboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_1.jpg","Dietmar Rabich","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_1.jpg/960px-Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_1.jpg","image/jpeg","640","325"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0009_lane_markings_kandy.jpg","File:Lane-Markings-Kandy.jpg","https://commons.wikimedia.org/wiki/File%3ALane-Markings-Kandy.jpg","Rsrikanth05","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Lane-Markings-Kandy.jpg/960px-Lane-Markings-Kandy.jpg","image/jpeg","640","541"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0010_d_lmen_autobahn_43_ehemaliger_notlandeplatz_2019.jpg","File:Dülmen, Autobahn 43, ehemaliger Notlandeplatz -- 2019 -- 2735.jpg","https://commons.wikimedia.org/wiki/File%3AD%C3%BClmen%2C_Autobahn_43%2C_ehemaliger_Notlandeplatz_--_2019_--_2735.jpg","Dietmar Rabich","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/D%C3%BClmen%2C_Autobahn_43%2C_ehemaliger_Notlandeplatz_--_2019_--_2735.jpg/960px-D%C3%BClmen%2C_Autobahn_43%2C_ehemaliger_Notlandeplatz_--_2019_--_2735.jpg","image/jpeg","640","800"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0011_9283blue_lines_road_markings_sumulong_highway.jpg","File:9283Blue lines road markings Sumulong Highway.jpg","https://commons.wikimedia.org/wiki/File%3A9283Blue_lines_road_markings_Sumulong_Highway.jpg","Judgefloro","CC0","http://creativecommons.org/publicdomain/zero/1.0/deed.en","https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/9283Blue_lines_road_markings_Sumulong_Highway.jpg/960px-9283Blue_lines_road_markings_Sumulong_Highway.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0012_9471pulilan_baliuag_diversion_road_markings_127.jpg","File:9471Pulilan Baliuag Diversion Road Markings 127.jpg","https://commons.wikimedia.org/wiki/File%3A9471Pulilan_Baliuag_Diversion_Road_Markings_127.jpg","Judgefloro","CC0","http://creativecommons.org/publicdomain/zero/1.0/deed.en","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/9471Pulilan_Baliuag_Diversion_Road_Markings_127.jpg/960px-9471Pulilan_Baliuag_Diversion_Road_Markings_127.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0013_neumarkierung_von_schutzstreifen_f_r_den_radverk.jpg","File:Neumarkierung von Schutzstreifen für den Radverkehr am Rudolphsplatz bei Sanierung Weidenhäuser Brücke in Marburg, 2019-08-11.jpg","https://commons.wikimedia.org/wiki/File%3ANeumarkierung_von_Schutzstreifen_f%C3%BCr_den_Radverkehr_am_Rudolphsplatz_bei_Sanierung_Weidenh%C3%A4user_Br%C3%BCcke_in_Marburg%2C_2019-08-11.jpg","Ludwig Sebastian Micheler","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Neumarkierung_von_Schutzstreifen_f%C3%BCr_den_Radverkehr_am_Rudolphsplatz_bei_Sanierung_Weidenh%C3%A4user_Br%C3%BCcke_in_Marburg%2C_2019-08-11.jpg/960px-Neumarkierung_von_Schutzstreifen_f%C3%BCr_den_Radverkehr_am_Rudolphsplatz_bei_Sanierung_Weidenh%C3%A4user_Br%C3%BCcke_in_Marburg%2C_2019-08-11.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0014_bus_lane_road_marking_and_bus_lane_end_road_sign.jpg","File:Bus lane road marking and bus lane end road sign, 2020 Kelenföld.jpg","https://commons.wikimedia.org/wiki/File%3ABus_lane_road_marking_and_bus_lane_end_road_sign%2C_2020_Kelenf%C3%B6ld.jpg","Globetrotter19","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0","https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Bus_lane_road_marking_and_bus_lane_end_road_sign%2C_2020_Kelenf%C3%B6ld.jpg/960px-Bus_lane_road_marking_and_bus_lane_end_road_sign%2C_2020_Kelenf%C3%B6ld.jpg","image/jpeg","640","853"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0015_20_pavement_marking.jpg","File:20 (pavement marking).jpg","https://commons.wikimedia.org/wiki/File%3A20_%28pavement_marking%29.jpg","運動会プロテインパワー","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/20_%28pavement_marking%29.jpg/960px-20_%28pavement_marking%29.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0016_bicycle_lane_road_markings_h_rsfa_utca_bus_stop.jpg","File:Bicycle lane, road markings, 'Hársfa utca' bus stop, 2020 Budaörs.jpg","https://commons.wikimedia.org/wiki/File%3ABicycle_lane%2C_road_markings%2C_%27H%C3%A1rsfa_utca%27_bus_stop%2C_2020_Buda%C3%B6rs.jpg","Globetrotter19","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0","https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Bicycle_lane%2C_road_markings%2C_%27H%C3%A1rsfa_utca%27_bus_stop%2C_2020_Buda%C3%B6rs.jpg/960px-Bicycle_lane%2C_road_markings%2C_%27H%C3%A1rsfa_utca%27_bus_stop%2C_2020_Buda%C3%B6rs.jpg","image/jpeg","640","853"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0017_road_markings_in_blackbrook_lane_geograph_org_uk.jpg","File:Road markings in Blackbrook Lane - geograph.org.uk - 1913708.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_markings_in_Blackbrook_Lane_-_geograph.org.uk_-_1913708.jpg","Basher Eyre","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/f/f6/Road_markings_in_Blackbrook_Lane_-_geograph.org.uk_-_1913708.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0018_cycle_lane_markings_belfast_geograph_org_uk_1920.jpg","File:Cycle lane markings, Belfast - geograph.org.uk - 1920846.jpg","https://commons.wikimedia.org/wiki/File%3ACycle_lane_markings%2C_Belfast_-_geograph.org.uk_-_1920846.jpg","Albert Bridge","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/c/c6/Cycle_lane_markings%2C_Belfast_-_geograph.org.uk_-_1920846.jpg","image/jpeg","829","537"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0019_road_markings_in_blackbridge_lane_geograph_org_u.jpg","File:Road markings in Blackbridge Lane - geograph.org.uk - 2182153.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_markings_in_Blackbridge_Lane_-_geograph.org.uk_-_2182153.jpg","Basher Eyre","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/1/1f/Road_markings_in_Blackbridge_Lane_-_geograph.org.uk_-_2182153.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0020_cautionary_road_markings_in_copse_lane_geograph.jpg","File:Cautionary road markings in Copse Lane - geograph.org.uk - 2218728.jpg","https://commons.wikimedia.org/wiki/File%3ACautionary_road_markings_in_Copse_Lane_-_geograph.org.uk_-_2218728.jpg","Basher Eyre","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/2/25/Cautionary_road_markings_in_Copse_Lane_-_geograph.org.uk_-_2218728.jpg","image/jpeg","640","455"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0021_new_road_markings_oakley_lane_geograph_org_uk_25.jpg","File:New road markings - Oakley Lane - geograph.org.uk - 2580324.jpg","https://commons.wikimedia.org/wiki/File%3ANew_road_markings_-_Oakley_Lane_-_geograph.org.uk_-_2580324.jpg","Sandy B","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/b/b6/New_road_markings_-_Oakley_Lane_-_geograph.org.uk_-_2580324.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0022_a45_lane_markings_and_signage_tollbar_end_juncti.jpg","File:A45 lane markings and signage, Tollbar End junction - geograph.org.uk - 2901453.jpg","https://commons.wikimedia.org/wiki/File%3AA45_lane_markings_and_signage%2C_Tollbar_End_junction_-_geograph.org.uk_-_2901453.jpg","Peter Whatley","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/6/6a/A45_lane_markings_and_signage%2C_Tollbar_End_junction_-_geograph.org.uk_-_2901453.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0023_park_road_one_way_road_with_cycle_lane_in_contra.jpg","File:Park Road - One way road with cycle lane in contraflow - geograph.org.uk - 3124077.jpg","https://commons.wikimedia.org/wiki/File%3APark_Road_-_One_way_road_with_cycle_lane_in_contraflow_-_geograph.org.uk_-_3124077.jpg","Ed of the South","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Park_Road_-_One_way_road_with_cycle_lane_in_contraflow_-_geograph.org.uk_-_3124077.jpg/960px-Park_Road_-_One_way_road_with_cycle_lane_in_contraflow_-_geograph.org.uk_-_3124077.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0024_jogging_lane_road_markings_in_the_philippines_04.jpg","File:Jogging lane road markings in the Philippines 04.jpg","https://commons.wikimedia.org/wiki/File%3AJogging_lane_road_markings_in_the_Philippines_04.jpg","RamaGaspar","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Jogging_lane_road_markings_in_the_Philippines_04.jpg/960px-Jogging_lane_road_markings_in_the_Philippines_04.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0025_bikeway_road_markings_in_the_philippines_bi_ang.jpg","File:Bikeway road markings in the Philippines Biñang 06.jpg","https://commons.wikimedia.org/wiki/File%3ABikeway_road_markings_in_the_Philippines_Bi%C3%B1ang_06.jpg","RamaGaspar","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Bikeway_road_markings_in_the_Philippines_Bi%C3%B1ang_06.jpg/960px-Bikeway_road_markings_in_the_Philippines_Bi%C3%B1ang_06.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0026_bikeway_road_markings_in_the_philippines_bi_ang.jpg","File:Bikeway road markings in the Philippines Biñang 07.jpg","https://commons.wikimedia.org/wiki/File%3ABikeway_road_markings_in_the_Philippines_Bi%C3%B1ang_07.jpg","RamaGaspar","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Bikeway_road_markings_in_the_Philippines_Bi%C3%B1ang_07.jpg/960px-Bikeway_road_markings_in_the_Philippines_Bi%C3%B1ang_07.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0027_stonytown_road_bicycle_and_pedestrian_lane_marki.jpg","File:Stonytown Road Bicycle and Pedestrian Lane Markings, Flower Hill, NY September 2, 2022 B.jpg","https://commons.wikimedia.org/wiki/File%3AStonytown_Road_Bicycle_and_Pedestrian_Lane_Markings%2C_Flower_Hill%2C_NY_September_2%2C_2022_B.jpg","AITFFan1","CC0","http://creativecommons.org/publicdomain/zero/1.0/deed.en","https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Stonytown_Road_Bicycle_and_Pedestrian_Lane_Markings%2C_Flower_Hill%2C_NY_September_2%2C_2022_B.jpg/960px-Stonytown_Road_Bicycle_and_Pedestrian_Lane_Markings%2C_Flower_Hill%2C_NY_September_2%2C_2022_B.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0028_stonytown_road_bicycle_and_pedestrian_lane_marki.jpg","File:Stonytown Road Bicycle and Pedestrian Lane Markings, Flower Hill, NY September 2, 2022 A.jpg","https://commons.wikimedia.org/wiki/File%3AStonytown_Road_Bicycle_and_Pedestrian_Lane_Markings%2C_Flower_Hill%2C_NY_September_2%2C_2022_A.jpg","AITFFan1","CC0","http://creativecommons.org/publicdomain/zero/1.0/deed.en","https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Stonytown_Road_Bicycle_and_Pedestrian_Lane_Markings%2C_Flower_Hill%2C_NY_September_2%2C_2022_A.jpg/960px-Stonytown_Road_Bicycle_and_Pedestrian_Lane_Markings%2C_Flower_Hill%2C_NY_September_2%2C_2022_A.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0029_cycle_lane_markings_on_lavernock_road_penarth_ge.jpg","File:Cycle lane markings on Lavernock Road, Penarth - geograph.org.uk - 5094035.jpg","https://commons.wikimedia.org/wiki/File%3ACycle_lane_markings_on_Lavernock_Road%2C_Penarth_-_geograph.org.uk_-_5094035.jpg","Jaggery","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/1/1a/Cycle_lane_markings_on_Lavernock_Road%2C_Penarth_-_geograph.org.uk_-_5094035.jpg","image/jpeg","800","606"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0030_mount_pleasant_junction_cycle_lane_markings_king.jpg","File:Mount Pleasant Junction Cycle Lane Markings, Kingston upon Hull Jan24.jpg","https://commons.wikimedia.org/wiki/File%3AMount_Pleasant_Junction_Cycle_Lane_Markings%2C_Kingston_upon_Hull_Jan24.jpg","Hullian111","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Mount_Pleasant_Junction_Cycle_Lane_Markings%2C_Kingston_upon_Hull_Jan24.jpg/960px-Mount_Pleasant_Junction_Cycle_Lane_Markings%2C_Kingston_upon_Hull_Jan24.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0031_road_markings_in_highercombe_lane_geograph_org_u.jpg","File:Road markings in Highercombe Lane - geograph.org.uk - 6429240.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_markings_in_Highercombe_Lane_-_geograph.org.uk_-_6429240.jpg","Basher Eyre","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/d/d0/Road_markings_in_Highercombe_Lane_-_geograph.org.uk_-_6429240.jpg","image/jpeg","480","640"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0032_new_road_markings_broad_lane_geograph_org_uk_647.jpg","File:New road markings, Broad Lane - geograph.org.uk - 6474625.jpg","https://commons.wikimedia.org/wiki/File%3ANew_road_markings%2C_Broad_Lane_-_geograph.org.uk_-_6474625.jpg","Stephen Craven","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_road_markings%2C_Broad_Lane_-_geograph.org.uk_-_6474625.jpg/960px-New_road_markings%2C_Broad_Lane_-_geograph.org.uk_-_6474625.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0033_unofficial_lane_markings_barrack_road_exeter_geo.jpg","File:Unofficial lane markings, Barrack Road, Exeter - geograph.org.uk - 6496144.jpg","https://commons.wikimedia.org/wiki/File%3AUnofficial_lane_markings%2C_Barrack_Road%2C_Exeter_-_geograph.org.uk_-_6496144.jpg","David Smith","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Unofficial_lane_markings%2C_Barrack_Road%2C_Exeter_-_geograph.org.uk_-_6496144.jpg/960px-Unofficial_lane_markings%2C_Barrack_Road%2C_Exeter_-_geograph.org.uk_-_6496144.jpg","image/jpeg","640","853"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0034_lane_markings_on_peace_bridge_calgary.jpg","File:Lane markings on Peace Bridge, Calgary.jpg","https://commons.wikimedia.org/wiki/File%3ALane_markings_on_Peace_Bridge%2C_Calgary.jpg","Mxn","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Lane_markings_on_Peace_Bridge%2C_Calgary.jpg/960px-Lane_markings_on_Peace_Bridge%2C_Calgary.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0035_road_marking_lrm_20231117_122637.jpg","File:Road marking (LRM 20231117 122637).jpg","https://commons.wikimedia.org/wiki/File%3ARoad_marking_%28LRM_20231117_122637%29.jpg","Matti Blume","CC BY-SA","//commons.wikimedia.org/wiki/File:Road_marking_(LRM_20231117_122637).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Road_marking_%28LRM_20231117_122637%29.jpg/960px-Road_marking_%28LRM_20231117_122637%29.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0036_road_markings_1190376_patrick_s_bridge_cork_irel.jpg","File:Road Markings-1190376, Patrick's Bridge, Cork, Ireland.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_Markings-1190376%2C_Patrick%27s_Bridge%2C_Cork%2C_Ireland.jpg","Mucklagh","CC BY 4.0","https://creativecommons.org/licenses/by/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Road_Markings-1190376%2C_Patrick%27s_Bridge%2C_Cork%2C_Ireland.jpg/960px-Road_Markings-1190376%2C_Patrick%27s_Bridge%2C_Cork%2C_Ireland.jpg","image/jpeg","640","480"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0037_bike_lane_with_adjacent_parking.jpg","File:Bike Lane with Adjacent Parking.jpg","https://commons.wikimedia.org/wiki/File%3ABike_Lane_with_Adjacent_Parking.jpg","Hannah.Ferrier","CC BY 4.0","https://creativecommons.org/licenses/by/4.0","https://upload.wikimedia.org/wikipedia/commons/6/66/Bike_Lane_with_Adjacent_Parking.jpg","image/jpeg","813","741"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0038_bike_lane_painted_buffer.jpg","File:Bike Lane Painted Buffer.jpg","https://commons.wikimedia.org/wiki/File%3ABike_Lane_Painted_Buffer.jpg","Hannah.Ferrier","CC BY 4.0","https://creativecommons.org/licenses/by/4.0","https://upload.wikimedia.org/wikipedia/commons/b/b3/Bike_Lane_Painted_Buffer.jpg","image/jpeg","694","263"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0039_road_markings_in_white_rose_lane_geograph_org_uk.jpg","File:Road markings in White Rose Lane - geograph.org.uk - 7057319.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_markings_in_White_Rose_Lane_-_geograph.org.uk_-_7057319.jpg","Basher Eyre","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/a/a1/Road_markings_in_White_Rose_Lane_-_geograph.org.uk_-_7057319.jpg","image/jpeg","640","468"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0040_road_marking_1260824_patrick_s_bridge_cork_city.jpg","File:Road Marking-1260824, Patrick's Bridge, Cork City, Ireland.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_Marking-1260824%2C_Patrick%27s_Bridge%2C_Cork_City%2C_Ireland.jpg","Mucklagh","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Road_Marking-1260824%2C_Patrick%27s_Bridge%2C_Cork_City%2C_Ireland.jpg/960px-Road_Marking-1260824%2C_Patrick%27s_Bridge%2C_Cork_City%2C_Ireland.jpg","image/jpeg","640","853"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0041_road_markings_1260835_patrick_s_hill_cork_city_i.jpg","File:Road Markings-1260835, Patrick's Hill, Cork City, Ireland.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_Markings-1260835%2C_Patrick%27s_Hill%2C_Cork_City%2C_Ireland.jpg","Mucklagh","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Road_Markings-1260835%2C_Patrick%27s_Hill%2C_Cork_City%2C_Ireland.jpg/960px-Road_Markings-1260835%2C_Patrick%27s_Hill%2C_Cork_City%2C_Ireland.jpg","image/jpeg","640","853"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0042_road_markings_on_sutton_lane_geograph_org_uk_758.jpg","File:Road markings on Sutton Lane - geograph.org.uk - 7585828.jpg","https://commons.wikimedia.org/wiki/File%3ARoad_markings_on_Sutton_Lane_-_geograph.org.uk_-_7585828.jpg","DS Pugh","CC BY-SA 2.0","https://creativecommons.org/licenses/by-sa/2.0","https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Road_markings_on_Sutton_Lane_-_geograph.org.uk_-_7585828.jpg/960px-Road_markings_on_Sutton_Lane_-_geograph.org.uk_-_7585828.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0043_worker_installing_thermoplastic_road_marking_usi.jpg","File:Worker installing thermoplastic road marking using blowtorch October 2025 1.jpg","https://commons.wikimedia.org/wiki/File%3AWorker_installing_thermoplastic_road_marking_using_blowtorch_October_2025_1.jpg","4300streetcar","CC BY 4.0","https://creativecommons.org/licenses/by/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Worker_installing_thermoplastic_road_marking_using_blowtorch_October_2025_1.jpg/960px-Worker_installing_thermoplastic_road_marking_using_blowtorch_October_2025_1.jpg","image/jpeg","640","427"
"data/samples/web_lane_images/wikimedia_batch/web_lane_0044_worker_installing_thermoplastic_road_marking_usi.jpg","File:Worker installing thermoplastic road marking using blowtorch October 2025 2.jpg","https://commons.wikimedia.org/wiki/File%3AWorker_installing_thermoplastic_road_marking_using_blowtorch_October_2025_2.jpg","4300streetcar","CC BY 4.0","https://creativecommons.org/licenses/by/4.0","https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Worker_installing_thermoplastic_road_marking_using_blowtorch_October_2025_2.jpg/960px-Worker_installing_thermoplastic_road_marking_using_blowtorch_October_2025_2.jpg","image/jpeg","640","427"
